,prefecture,city,town,category,rank,url,name,date,reviewCount,uberScore,uberCategoryCount,bizTimeLength,menuCount,menuDescriptionRate,menuDescriptionAve,menuPhotoRate,menuPriceAve
2145,東京都,世田谷区,砧,,,,,,,,,,,,,,
2146,東京都,世田谷区,砧公園,,,,,,,,,,,,,,
2147,東京都,世田谷区,給田,,,,,,,,,,,,,,
2148,東京都,世田谷区,経堂,,,,,,,,,,,,,,
2149,東京都,世田谷区,豪徳寺,,,,,,,,,,,,,,
2150,東京都,世田谷区,駒沢,,,,,,,,,,,,,,
2151,東京都,世田谷区,駒沢公園,,,,,,,,,,,,,,
2152,東京都,世田谷区,桜,,,,,,,,,,,,,,
2153,東京都,世田谷区,桜丘,,,,,,,,,,,,,,
2154,東京都,世田谷区,桜上水,,,,,,,,,,,,,,
2155,東京都,世田谷区,桜新町,,,,,,,,,,,,,,
2156,東京都,世田谷区,三軒茶屋,,,,,,,,,,,,,,
2157,東京都,世田谷区,下馬,,,,,,,,,,,,,,
2158,東京都,世田谷区,新町,,,,,,,,,,,,,,
2159,東京都,世田谷区,成城,,,,,,,,,,,,,,
2160,東京都,世田谷区,瀬田,,,,,,,,,,,,,,
2161,東京都,世田谷区,世田谷,,,,,,,,,,,,,,
2162,東京都,世田谷区,祖師谷,,,,,,,,,,,,,,
2163,東京都,世田谷区,代沢,,,,,,,,,,,,,,
2164,東京都,世田谷区,太子堂,,,,,,,,,,,,,,
2165,東京都,世田谷区,代田,,,,,,,,,,,,,,
2166,東京都,世田谷区,玉川,,,,,,,,,,,,,,
2167,東京都,世田谷区,玉川台,,,,,,,,,,,,,,
2168,東京都,世田谷区,玉川田園調布,,,,,,,,,,,,,,
2169,東京都,世田谷区,玉堤,,,,,,,,,,,,,,
2170,東京都,世田谷区,千歳台,,,,,,,,,,,,,,
2171,東京都,世田谷区,弦巻,,,,,,,,,,,,,,
2172,東京都,世田谷区,等々力,,,,,,,,,,,,,,
2173,東京都,世田谷区,野毛,,,,,,,,,,,,,,
2174,東京都,世田谷区,野沢,,,,,,,,,,,,,,
2175,東京都,世田谷区,八幡山,,,,,,,,,,,,,,
2176,東京都,世田谷区,羽根木,,,,,,,,,,,,,,
2177,東京都,世田谷区,東玉川,,,,,,,,,,,,,,
2178,東京都,世田谷区,深沢,,,,,,,,,,,,,,
2179,東京都,世田谷区,船橋,,,,,,,,,,,,,,
2180,東京都,世田谷区,松原,,,,,,,,,,,,,,
2181,東京都,世田谷区,三宿,,,,,,,,,,,,,,
2182,東京都,世田谷区,南烏山,,,,,,,,,,,,,,
2183,東京都,世田谷区,宮坂,,,,,,,,,,,,,,
2184,東京都,世田谷区,用賀,,,,,,,,,,,,,,
2185,東京都,世田谷区,若林,,,,,,,,,,,,,,
2186,東京都,渋谷区,上原,,,,,,,,,,,,,,
2187,東京都,渋谷区,鶯谷町,,,,,,,,,,,,,,
2188,東京都,渋谷区,宇田川町,,,,,,,,,,,,,,
2189,東京都,渋谷区,恵比寿,,,,,,,,,,,,,,
2190,東京都,渋谷区,恵比寿西,,,,,,,,,,,,,,
2191,東京都,渋谷区,恵比寿南,,,,,,,,,,,,,,
2192,東京都,渋谷区,大山町,,,,,,,,,,,,,,
2193,東京都,渋谷区,神山町,,,,,,,,,,,,,,
2194,東京都,渋谷区,桜丘町,,,,,,,,,,,,,,
2195,東京都,渋谷区,笹塚,,,,,,,,,,,,,,
2196,東京都,渋谷区,渋谷,,,,,,,,,,,,,,
2197,東京都,渋谷区,渋谷渋谷スクランブルスクエア,,,,,,,,,,,,,,
2198,東京都,渋谷区,松濤,,,,,,,,,,,,,,
2199,東京都,渋谷区,神宮前,,,,,,,,,,,,,,
2200,東京都,渋谷区,神泉町,,,,,,,,,,,,,,
2201,東京都,渋谷区,神南,,,,,,,,,,,,,,
2202,東京都,渋谷区,千駄ヶ谷,,,,,,,,,,,,,,
2203,東京都,渋谷区,代官山町,,,,,,,,,,,,,,
2204,東京都,渋谷区,道玄坂,,,,,,,,,,,,,,
2205,東京都,渋谷区,富ヶ谷,,,,,,,,,,,,,,
2206,東京都,渋谷区,南平台町,,,,,,,,,,,,,,
2207,東京都,渋谷区,西原,,,,,,,,,,,,,,
2208,東京都,渋谷区,幡ヶ谷,,,,,,,,,,,,,,
2209,東京都,渋谷区,鉢山町,,,,,,,,,,,,,,
2210,東京都,渋谷区,初台,,,,,,,,,,,,,,
2211,東京都,渋谷区,東,,,,,,,,,,,,,,
2212,東京都,渋谷区,広尾,,,,,,,,,,,,,,
2213,東京都,渋谷区,本町,,,,,,,,,,,,,,
2214,東京都,渋谷区,円山町,,,,,,,,,,,,,,
2215,東京都,渋谷区,元代々木町,,,,,,,,,,,,,,
2216,東京都,渋谷区,代々木,,,,,,,,,,,,,,
2217,東京都,渋谷区,代々木神園町,,,,,,,,,,,,,,
2218,東京都,中野区,新井,,,,,,,,,,,,,,
2219,東京都,中野区,江古田,,,,,,,,,,,,,,
2220,東京都,中野区,江原町,,,,,,,,,,,,,,
2221,東京都,中野区,上鷺宮,,,,,,,,,,,,,,
2222,東京都,中野区,上高田,,,,,,,,,,,,,,
2223,東京都,中野区,鷺宮,,,,,,,,,,,,,,
2224,東京都,中野区,白鷺,,,,,,,,,,,,,,
2225,東京都,中野区,中野,,,,,,,,,,,,,,
2226,東京都,中野区,沼袋,,,,,,,,,,,,,,
2227,東京都,中野区,野方,,,,,,,,,,,,,,
2228,東京都,中野区,東中野,,,,,,,,,,,,,,
2229,東京都,中野区,松が丘,,,,,,,,,,,,,,
2230,東京都,中野区,丸山,,,,,,,,,,,,,,
2231,東京都,中野区,南台,,,,,,,,,,,,,,
2232,東京都,中野区,大和町,,,,,,,,,,,,,,
2233,東京都,中野区,弥生町,,,,,,,,,,,,,,
2234,東京都,中野区,若宮,,,,,,,,,,,,,,
2235,東京都,杉並区,阿佐谷北,,,,,,,,,,,,,,
2236,東京都,杉並区,阿佐谷南,,,,,,,,,,,,,,
2237,東京都,杉並区,天沼,,,,,,,,,,,,,,
2238,東京都,杉並区,井草,,,,,,,,,,,,,,
2239,東京都,杉並区,和泉,,,,,,,,,,,,,,
2240,東京都,杉並区,今川,,,,,,,,,,,,,,
2241,東京都,杉並区,梅里,,,,,,,,,,,,,,
2242,東京都,杉並区,永福,,,,,,,,,,,,,,
2243,東京都,杉並区,大宮,,,,,,,,,,,,,,
2244,東京都,杉並区,荻窪,,,,,,,,,,,,,,
2245,東京都,杉並区,上井草,,,,,,,,,,,,,,
2246,東京都,杉並区,上荻,,,,,,,,,,,,,,
2247,東京都,杉並区,上高井戸,,,,,,,,,,,,,,
2248,東京都,杉並区,久我山,,,,,,,,,,,,,,
2249,東京都,杉並区,高円寺北,,,,,,,,,,,,,,
2250,東京都,杉並区,高円寺南,,,,,,,,,,,,,,
2251,東京都,杉並区,清水,,,,,,,,,,,,,,
2252,東京都,杉並区,下井草,,,,,,,,,,,,,,
2253,東京都,杉並区,下高井戸,,,,,,,,,,,,,,
2254,東京都,杉並区,松庵,,,,,,,,,,,,,,
2255,東京都,杉並区,善福寺,,,,,,,,,,,,,,
2256,東京都,杉並区,高井戸西,,,,,,,,,,,,,,
2257,東京都,杉並区,高井戸東,,,,,,,,,,,,,,
2258,東京都,杉並区,成田西,,,,,,,,,,,,,,
2259,東京都,杉並区,成田東,,,,,,,,,,,,,,
2260,東京都,杉並区,西荻北,,,,,,,,,,,,,,
2261,東京都,杉並区,西荻南,,,,,,,,,,,,,,
2262,東京都,杉並区,浜田山,,,,,,,,,,,,,,
2263,東京都,杉並区,方南,,,,,,,,,,,,,,
2264,東京都,杉並区,堀ノ内,,,,,,,,,,,,,,
2265,東京都,杉並区,本天沼,,,,,,,,,,,,,,
2266,東京都,杉並区,松ノ木,,,,,,,,,,,,,,
2267,東京都,杉並区,南荻窪,,,,,,,,,,,,,,
2268,東京都,杉並区,宮前,,,,,,,,,,,,,,
2269,東京都,杉並区,桃井,,,,,,,,,,,,,,
2270,東京都,杉並区,和田,,,,,,,,,,,,,,
2271,東京都,豊島区,池袋,,,,,,,,,,,,,,
2272,東京都,豊島区,池袋本町,,,,,,,,,,,,,,
2273,東京都,豊島区,要町,,,,,,,,,,,,,,
2274,東京都,豊島区,上池袋,,,,,,,,,,,,,,
2275,東京都,豊島区,北大塚,,,,,,,,,,,,,,
2276,東京都,豊島区,駒込,,,,,,,,,,,,,,
2277,東京都,豊島区,巣鴨,,,,,,,,,,,,,,
2278,東京都,豊島区,千川,,,,,,,,,,,,,,
2279,東京都,豊島区,雑司が谷,,,,,,,,,,,,,,
2280,東京都,豊島区,高田,,,,,,,,,,,,,,
2281,東京都,豊島区,高松,,,,,,,,,,,,,,
2282,東京都,豊島区,千早,,,,,,,,,,,,,,
2283,東京都,豊島区,長崎,,,,,,,,,,,,,,
2284,東京都,豊島区,西池袋,,,,,,,,,,,,,,
2285,東京都,豊島区,西巣鴨,,,,,,,,,,,,,,
2286,東京都,豊島区,東池袋,,,,,,,,,,,,,,
2287,東京都,豊島区,南池袋,,,,,,,,,,,,,,
2288,東京都,豊島区,南大塚,,,,,,,,,,,,,,
2289,東京都,豊島区,南長崎,,,,,,,,,,,,,,
2290,東京都,豊島区,目白,,,,,,,,,,,,,,
2291,東京都,北区,赤羽,,,,,,,,,,,,,,
2292,東京都,北区,赤羽北,,,,,,,,,,,,,,
2293,東京都,北区,赤羽台,,,,,,,,,,,,,,
2294,東京都,北区,赤羽西,,,,,,,,,,,,,,
2295,東京都,北区,赤羽南,,,,,,,,,,,,,,
2296,東京都,北区,岩淵町,,,,,,,,,,,,,,
2297,東京都,北区,浮間,,,,,,,,,,,,,,
2298,東京都,北区,王子,,,,,,,,,,,,,,
2299,東京都,北区,王子本町,,,,,,,,,,,,,,
2300,東京都,北区,上十条,,,,,,,,,,,,,,
2301,東京都,北区,上中里,,,,,,,,,,,,,,
2302,東京都,北区,神谷,,,,,,,,,,,,,,
2303,東京都,北区,岸町,,,,,,,,,,,,,,
2304,東京都,北区,桐ケ丘,,,,,,,,,,,,,,
2305,東京都,北区,栄町,,,,,,,,,,,,,,
2306,東京都,北区,志茂,,,,,,,,,,,,,,
2307,東京都,北区,十条台,,,,,,,,,,,,,,
2308,東京都,北区,十条仲原,,,,,,,,,,,,,,
2309,東京都,北区,昭和町,,,,,,,,,,,,,,
2310,東京都,北区,滝野川,,,,,,,,,,,,,,
2311,東京都,北区,田端,,,,,,,,,,,,,,
2312,東京都,北区,田端新町,,,,,,,,,,,,,,
2313,東京都,北区,豊島,,,,,,,,,,,,,,
2314,東京都,北区,中里,,,,,,,,,,,,,,
2315,東京都,北区,中十条,,,,,,,,,,,,,,
2316,東京都,北区,西が丘,,,,,,,,,,,,,,
2317,東京都,北区,西ケ原,,,,,,,,,,,,,,
2318,東京都,北区,東十条,,,,,,,,,,,,,,
2319,東京都,北区,東田端,,,,,,,,,,,,,,
2320,東京都,北区,堀船,,,,,,,,,,,,,,
2321,東京都,荒川区,荒川,,,,,,,,,,,,,,
2322,東京都,荒川区,西尾久,,,,,,,,,,,,,,
2323,東京都,荒川区,西日暮里,,,,,,,,,,,,,,
2324,東京都,荒川区,東尾久,,,,,,,,,,,,,,
2325,東京都,荒川区,東日暮里,,,,,,,,,,,,,,
2326,東京都,荒川区,町屋,,,,,,,,,,,,,,
2327,東京都,荒川区,南千住,,,,,,,,,,,,,,
2328,東京都,板橋区,相生町,,,,,,,,,,,,,,
2329,東京都,板橋区,赤塚,,,,,,,,,,,,,,
2330,東京都,板橋区,赤塚新町,,,,,,,,,,,,,,
2331,東京都,板橋区,小豆沢,,,,,,,,,,,,,,
2332,東京都,板橋区,泉町,,,,,,,,,,,,,,
2333,東京都,板橋区,板橋,,,,,,,,,,,,,,
2334,東京都,板橋区,稲荷台,,,,,,,,,,,,,,
2335,東京都,板橋区,大原町,,,,,,,,,,,,,,
2336,東京都,板橋区,大谷口,,,,,,,,,,,,,,
2337,東京都,板橋区,大谷口上町,,,,,,,,,,,,,,
2338,東京都,板橋区,大谷口北町,,,,,,,,,,,,,,
2339,東京都,板橋区,大山金井町,,,,,,,,,,,,,,
2340,東京都,板橋区,大山西町,,,,,,,,,,,,,,
2341,東京都,板橋区,大山東町,,,,,,,,,,,,,,
2342,東京都,板橋区,加賀,,,,,,,,,,,,,,
2343,東京都,板橋区,上板橋,,,,,,,,,,,,,,
2344,東京都,板橋区,熊野町,,,,,,,,,,,,,,
2345,東京都,板橋区,小茂根,,,,,,,,,,,,,,
2346,東京都,板橋区,幸町,,,,,,,,,,,,,,
2347,東京都,板橋区,坂下,,,,,,,,,,,,,,
2348,東京都,板橋区,桜川,,,,,,,,,,,,,,
2349,東京都,板橋区,清水町,,,,,,,,,,,,,,
2350,東京都,板橋区,志村,,,,,,,,,,,,,,
2351,東京都,板橋区,新河岸,,,,,,,,,,,,,,
2352,東京都,板橋区,大門,,,,,,,,,,,,,,
2353,東京都,板橋区,高島平,,,,,,,,,,,,,,
2354,東京都,板橋区,東新町,,,,,,,,,,,,,,
2355,東京都,板橋区,常盤台,,,,,,,,,,,,,,
2356,東京都,板橋区,徳丸,,,,,,,,,,,,,,
2357,東京都,板橋区,中板橋,,,,,,,,,,,,,,
2358,東京都,板橋区,仲宿,,,,,,,,,,,,,,
2359,東京都,板橋区,中台,,,,,,,,,,,,,,
2360,東京都,板橋区,仲町,,,,,,,,,,,,,,
2361,東京都,板橋区,中丸町,,,,,,,,,,,,,,
2362,東京都,板橋区,成増,,,,,,,,,,,,,,
2363,東京都,板橋区,西台,,,,,,,,,,,,,,
2364,東京都,板橋区,蓮沼町,,,,,,,,,,,,,,
2365,東京都,板橋区,蓮根,,,,,,,,,,,,,,
2366,東京都,板橋区,東坂下,,,,,,,,,,,,,,
2367,東京都,板橋区,東山町,,,,,,,,,,,,,,
2368,東京都,板橋区,氷川町,,,,,,,,,,,,,,
2369,東京都,板橋区,富士見町,,,,,,,,,,,,,,
2370,東京都,板橋区,双葉町,,,,,,,,,,,,,,
2371,東京都,板橋区,舟渡,,,,,,,,,,,,,,
2372,東京都,板橋区,前野町,,,,,,,,,,,,,,
2373,東京都,板橋区,三園,,,,,,,,,,,,,,
2374,東京都,板橋区,南常盤台,,,,,,,,,,,,,,
2375,東京都,板橋区,宮本町,,,,,,,,,,,,,,
2376,東京都,板橋区,向原,,,,,,,,,,,,,,
2377,東京都,板橋区,四葉,,,,,,,,,,,,,,
2378,東京都,板橋区,若木,,,,,,,,,,,,,,
2379,東京都,練馬区,旭丘,,,,,,,,,,,,,,
2380,東京都,練馬区,旭町,,,,,,,,,,,,,,
2381,東京都,練馬区,大泉学園町,,,,,,,,,,,,,,
2382,東京都,練馬区,大泉町,,,,,,,,,,,,,,
2383,東京都,練馬区,春日町,,,,,,,,,,,,,,
2384,東京都,練馬区,上石神井,,,,,,,,,,,,,,
2385,東京都,練馬区,上石神井南町,,,,,,,,,,,,,,
2386,東京都,練馬区,向山,,,,,,,,,,,,,,
2387,東京都,練馬区,小竹町,,,,,,,,,,,,,,
2388,東京都,練馬区,桜台,,,,,,,,,,,,,,
2389,東京都,練馬区,下石神井,,,,,,,,,,,,,,
2390,東京都,練馬区,石神井台,,,,,,,,,,,,,,
2391,東京都,練馬区,石神井町,,,,,,,,,,,,,,
2392,東京都,練馬区,関町北,,,,,,,,,,,,,,
2393,東京都,練馬区,関町東,,,,,,,,,,,,,,
2394,東京都,練馬区,関町南,,,,,,,,,,,,,,
2395,東京都,練馬区,高野台,,,,,,,,,,,,,,
2396,東京都,練馬区,田柄,,,,,,,,,,,,,,
2397,東京都,練馬区,立野町,,,,,,,,,,,,,,
2398,東京都,練馬区,土支田,,,,,,,,,,,,,,
2399,東京都,練馬区,豊玉上,,,,,,,,,,,,,,
2400,東京都,練馬区,豊玉北,,,,,,,,,,,,,,
2401,東京都,練馬区,豊玉中,,,,,,,,,,,,,,
2402,東京都,練馬区,豊玉南,,,,,,,,,,,,,,
2403,東京都,練馬区,中村,,,,,,,,,,,,,,
2404,東京都,練馬区,中村北,,,,,,,,,,,,,,
2405,東京都,練馬区,中村南,,,,,,,,,,,,,,
2406,東京都,練馬区,西大泉,,,,,,,,,,,,,,
2407,東京都,練馬区,西大泉町,,,,,,,,,,,,,,
2408,東京都,練馬区,錦,,,,,,,,,,,,,,
2409,東京都,練馬区,貫井,,,,,,,,,,,,,,
2410,東京都,練馬区,練馬,,,,,,,,,,,,,,
2411,東京都,練馬区,羽沢,,,,,,,,,,,,,,
2412,東京都,練馬区,早宮,,,,,,,,,,,,,,
2413,東京都,練馬区,東大泉,,,,,,,,,,,,,,
2414,東京都,練馬区,光が丘,,,,,,,,,,,,,,
2415,東京都,練馬区,氷川台,,,,,,,,,,,,,,
2416,東京都,練馬区,富士見台,,,,,,,,,,,,,,
2417,東京都,練馬区,平和台,,,,,,,,,,,,,,
2418,東京都,練馬区,南大泉,,,,,,,,,,,,,,
2419,東京都,練馬区,南田中,,,,,,,,,,,,,,
2420,東京都,練馬区,三原台,,,,,,,,,,,,,,
2421,東京都,練馬区,谷原,,,,,,,,,,,,,,
2422,東京都,足立区,青井,,,,,,,,,,,,,,
2423,東京都,足立区,足立,,,,,,,,,,,,,,
2424,東京都,足立区,綾瀬,,,,,,,,,,,,,,
2425,東京都,足立区,伊興,,,,,,,,,,,,,,
2426,東京都,足立区,伊興本町,,,,,,,,,,,,,,
2427,東京都,足立区,入谷町,,,,,,,,,,,,,,
2428,東京都,足立区,梅島,,,,,,,,,,,,,,
2429,東京都,足立区,梅田,,,,,,,,,,,,,,
2430,東京都,足立区,扇,,,,,,,,,,,,,,
2431,東京都,足立区,大谷田,,,,,,,,,,,,,,
2432,東京都,足立区,興野,,,,,,,,,,,,,,
2433,東京都,足立区,小台,,,,,,,,,,,,,,
2434,東京都,足立区,加平,,,,,,,,,,,,,,
2435,東京都,足立区,北加平町,,,,,,,,,,,,,,
2436,東京都,足立区,栗原,,,,,,,,,,,,,,
2437,東京都,足立区,弘道,,,,,,,,,,,,,,
2438,東京都,足立区,江北,,,,,,,,,,,,,,
2439,東京都,足立区,古千谷,,,,,,,,,,,,,,
2440,東京都,足立区,古千谷本町,,,,,,,,,,,,,,
2441,東京都,足立区,佐野,,,,,,,,,,,,,,
2442,東京都,足立区,皿沼,,,,,,,,,,,,,,
2443,東京都,足立区,鹿浜,,,,,,,,,,,,,,
2444,東京都,足立区,島根,,,,,,,,,,,,,,
2445,東京都,足立区,新田,,,,,,,,,,,,,,
2446,東京都,足立区,神明,,,,,,,,,,,,,,
2447,東京都,足立区,神明南,,,,,,,,,,,,,,
2448,東京都,足立区,関原,,,,,,,,,,,,,,
2449,東京都,足立区,千住,,,,,,,,,,,,,,
2450,東京都,足立区,千住曙町,,,,,,,,,,,,,,
2451,東京都,足立区,千住旭町,,,,,,,,,,,,,,
2452,東京都,足立区,千住東,,,,,,,,,,,,,,
2453,東京都,足立区,千住大川町,,,,,,,,,,,,,,
2454,東京都,足立区,千住河原町,,,,,,,,,,,,,,
2455,東京都,足立区,千住寿町,,,,,,,,,,,,,,
2456,東京都,足立区,千住桜木,,,,,,,,,,,,,,
2457,東京都,足立区,千住関屋町,,,,,,,,,,,,,,
2458,東京都,足立区,千住龍田町,,,,,,,,,,,,,,
2459,東京都,足立区,千住中居町,,,,,,,,,,,,,,
2460,東京都,足立区,千住仲町,,,,,,,,,,,,,,
2461,東京都,足立区,千住橋戸町,,,,,,,,,,,,,,
2462,東京都,足立区,千住緑町,,,,,,,,,,,,,,
2463,東京都,足立区,千住宮元町,,,,,,,,,,,,,,
2464,東京都,足立区,千住元町,,,,,,,,,,,,,,
2465,東京都,足立区,千住柳町,,,,,,,,,,,,,,
2466,東京都,足立区,竹の塚,,,,,,,,,,,,,,
2467,東京都,足立区,辰沼,,,,,,,,,,,,,,
2468,東京都,足立区,中央本町,,,,,,,,,,,,,,
2469,東京都,足立区,椿,,,,,,,,,,,,,,
2470,東京都,足立区,東和,,,,,,,,,,,,,,
2471,東京都,足立区,舎人,,,,,,,,,,,,,,
2472,東京都,足立区,舎人公園,,,,,,,,,,,,,,
2473,東京都,足立区,舎人町,,,,,,,,,,,,,,
2474,東京都,足立区,中川,,,,,,,,,,,,,,
2475,東京都,足立区,西綾瀬,,,,,,,,,,,,,,
2476,東京都,足立区,西新井,,,,,,,,,,,,,,
2477,東京都,足立区,西新井栄町,,,,,,,,,,,,,,
2478,東京都,足立区,西新井本町,,,,,,,,,,,,,,
2479,東京都,足立区,西伊興,,,,,,,,,,,,,,
2480,東京都,足立区,西伊興町,,,,,,,,,,,,,,
2481,東京都,足立区,西加平,,,,,,,,,,,,,,
2482,東京都,足立区,西竹の塚,,,,,,,,,,,,,,
2483,東京都,足立区,西保木間,,,,,,,,,,,,,,
2484,東京都,足立区,花畑,,,,,,,,,,,,,,
2485,東京都,足立区,東綾瀬,,,,,,,,,,,,,,
2486,東京都,足立区,東伊興,,,,,,,,,,,,,,
2487,東京都,足立区,東保木間,,,,,,,,,,,,,,
2488,東京都,足立区,東六月町,,,,,,,,,,,,,,
2489,東京都,足立区,一ツ家,,,,,,,,,,,,,,
2490,東京都,足立区,日ノ出町,,,,,,,,,,,,,,
2491,東京都,足立区,保木間,,,,,,,,,,,,,,
2492,東京都,足立区,保塚町,,,,,,,,,,,,,,
2493,東京都,足立区,堀之内,,,,,,,,,,,,,,
2494,東京都,足立区,南花畑,,,,,,,,,,,,,,
2495,東京都,足立区,宮城,,,,,,,,,,,,,,
2496,東京都,足立区,六木,,,,,,,,,,,,,,
2497,東京都,足立区,本木,,,,,,,,,,,,,,
2498,東京都,足立区,本木北町,,,,,,,,,,,,,,
2499,東京都,足立区,本木西町,,,,,,,,,,,,,,
2500,東京都,足立区,本木東町,,,,,,,,,,,,,,
2501,東京都,足立区,本木南町,,,,,,,,,,,,,,
2502,東京都,足立区,谷在家,,,,,,,,,,,,,,
2503,東京都,足立区,柳原,,,,,,,,,,,,,,
2504,東京都,足立区,六月,,,,,,,,,,,,,,
2505,東京都,足立区,六町,,,,,,,,,,,,,,
2506,東京都,葛飾区,青戸,,,,,,,,,,,,,,
2507,東京都,葛飾区,奥戸,,,,,,,,,,,,,,
2508,東京都,葛飾区,お花茶屋,,,,,,,,,,,,,,
2509,東京都,葛飾区,金町,,,,,,,,,,,,,,
2510,東京都,葛飾区,金町浄水場,,,,,,,,,,,,,,
2511,東京都,葛飾区,鎌倉,,,,,,,,,,,,,,
2512,東京都,葛飾区,亀有,,,,,,,,,,,,,,
2513,東京都,葛飾区,小菅,,,,,,,,,,,,,,
2514,東京都,葛飾区,柴又,,,,,,,,,,,,,,
2515,東京都,葛飾区,白鳥,,,,,,,,,,,,,,
2516,東京都,葛飾区,新小岩,,,,,,,,,,,,,,
2517,東京都,葛飾区,高砂,,,,,,,,,,,,,,
2518,東京都,葛飾区,宝町,,,,,,,,,,,,,,
2519,東京都,葛飾区,立石,,,,,,,,,,,,,,
2520,東京都,葛飾区,西亀有,,,,,,,,,,,,,,
2521,東京都,葛飾区,西新小岩,,,,,,,,,,,,,,
2522,東京都,葛飾区,西水元,,,,,,,,,,,,,,
2523,東京都,葛飾区,東金町,,,,,,,,,,,,,,
2524,東京都,葛飾区,東新小岩,,,,,,,,,,,,,,
2525,東京都,葛飾区,東立石,,,,,,,,,,,,,,
2526,東京都,葛飾区,東堀切,,,,,,,,,,,,,,
2527,東京都,葛飾区,東水元,,,,,,,,,,,,,,
2528,東京都,葛飾区,東四つ木,,,,,,,,,,,,,,
2529,東京都,葛飾区,細田,,,,,,,,,,,,,,
2530,東京都,葛飾区,堀切,,,,,,,,,,,,,,
2531,東京都,葛飾区,水元,,,,,,,,,,,,,,
2532,東京都,葛飾区,水元公園,,,,,,,,,,,,,,
2533,東京都,葛飾区,南水元,,,,,,,,,,,,,,
2534,東京都,葛飾区,四つ木,,,,,,,,,,,,,,
2535,東京都,江戸川区,西瑞江,,,,,,,,,,,,,,
2536,東京都,江戸川区,一之江,,,,,,,,,,,,,,
2537,東京都,江戸川区,一之江町,,,,,,,,,,,,,,
2538,東京都,江戸川区,宇喜田町,,,,,,,,,,,,,,
2539,東京都,江戸川区,江戸川,,,,,,,,,,,,,,
2540,東京都,江戸川区,大杉,,,,,,,,,,,,,,
2541,東京都,江戸川区,興宮町,,,,,,,,,,,,,,
2542,東京都,江戸川区,上一色,,,,,,,,,,,,,,
2543,東京都,江戸川区,上篠崎,,,,,,,,,,,,,,
2544,東京都,江戸川区,北葛西,,,,,,,,,,,,,,
2545,東京都,江戸川区,北小岩,,,,,,,,,,,,,,
2546,東京都,江戸川区,北篠崎,,,,,,,,,,,,,,
2547,東京都,江戸川区,小松川,,,,,,,,,,,,,,
2548,東京都,江戸川区,鹿骨,,,,,,,,,,,,,,
2549,東京都,江戸川区,鹿骨町,,,,,,,,,,,,,,
2550,東京都,江戸川区,篠崎町,,,,,,,,,,,,,,
2551,東京都,江戸川区,下篠崎町,,,,,,,,,,,,,,
2552,東京都,江戸川区,清新町,,,,,,,,,,,,,,
2553,東京都,江戸川区,中葛西,,,,,,,,,,,,,,
2554,東京都,江戸川区,新堀,,,,,,,,,,,,,,
2555,東京都,江戸川区,西一之江,,,,,,,,,,,,,,
2556,東京都,江戸川区,西葛西,,,,,,,,,,,,,,
2557,東京都,江戸川区,西小岩,,,,,,,,,,,,,,
2558,東京都,江戸川区,西小松川町,,,,,,,,,,,,,,
2559,東京都,江戸川区,西篠崎,,,,,,,,,,,,,,
2560,東京都,江戸川区,二之江町,,,,,,,,,,,,,,
2561,東京都,江戸川区,春江町,,,,,,,,,,,,,,
2562,東京都,江戸川区,東葛西,,,,,,,,,,,,,,
2563,東京都,江戸川区,東小岩,,,,,,,,,,,,,,
2564,東京都,江戸川区,東小松川,,,,,,,,,,,,,,
2565,東京都,江戸川区,東篠崎,,,,,,,,,,,,,,
2566,東京都,江戸川区,東篠崎町,,,,,,,,,,,,,,
2567,東京都,江戸川区,東松本,,,,,,,,,,,,,,
2568,東京都,江戸川区,東瑞江,,,,,,,,,,,,,,
2569,東京都,江戸川区,平井,,,,,,,,,,,,,,
2570,東京都,江戸川区,船堀,,,,,,,,,,,,,,
2571,東京都,江戸川区,本一色,,,,,,,,,,,,,,
2572,東京都,江戸川区,松江,,,,,,,,,,,,,,
2573,東京都,江戸川区,松島,,,,,,,,,,,,,,
2574,東京都,江戸川区,松本,,,,,,,,,,,,,,
2575,東京都,江戸川区,瑞江,,,,,,,,,,,,,,
2576,東京都,江戸川区,南葛西,,,,,,,,,,,,,,
2577,東京都,江戸川区,南小岩,,,,,,,,,,,,,,
2578,東京都,江戸川区,南篠崎町,,,,,,,,,,,,,,
2579,東京都,江戸川区,谷河内,,,,,,,,,,,,,,
2580,東京都,江戸川区,臨海町,,,,,,,,,,,,,,
2581,東京都,八王子市,暁町,,,,,,,,,,,,,,
2582,東京都,八王子市,東町,,,,,,,,,,,,,,
2583,東京都,八王子市,犬目町,,,,,,,,,,,,,,
2584,東京都,八王子市,上野町,,,,,,,,,,,,,,
2585,東京都,八王子市,打越町,,,,,,,,,,,,,,
2586,東京都,八王子市,宇津木町,,,,,,,,,,,,,,
2587,東京都,八王子市,宇津貫町,,,,,,,,,,,,,,
2588,東京都,八王子市,梅坪町,,,,,,,,,,,,,,
2589,東京都,八王子市,裏高尾町,,,,,,,,,,,,,,
2590,東京都,八王子市,追分町,,,,,,,,,,,,,,
2591,東京都,八王子市,大船町,,,,,,,,,,,,,,
2592,東京都,八王子市,大谷町,,,,,,,,,,,,,,
2593,東京都,八王子市,大横町,,,,,,,,,,,,,,
2594,東京都,八王子市,大和田町,,,,,,,,,,,,,,
2595,東京都,八王子市,小門町,,,,,,,,,,,,,,
2596,東京都,八王子市,尾崎町,,,,,,,,,,,,,,
